filename;caption
2218519240_cac5aab53c.jpg;A man wears a mask around his mouth and a hair net by a brick wall .
2218519240_cac5aab53c.jpg;a young man with a hairnet over his hair and his mouth wearing a black jacket .
2218519240_cac5aab53c.jpg;Young man wearing hair net on head and face
222369445_5b6af347dd.jpg;A man is carrying a surfboard along a stone wall that leads to the ocean .
222369445_5b6af347dd.jpg;Man in green swim trunks carrying a surfboard along a rock wall to the ocean .
222369445_5b6af347dd.jpg;Surfers walking along a seawall as the ocean churns around them .
222369445_5b6af347dd.jpg;Two surfers carry their boards to the end of a walkway to join the others in the water .
222369445_5b6af347dd.jpg;Two surfers walk along a rock wall to reach the waves .
2230067846_74046b89d3.jpg;Children stretch outside .
2230067846_74046b89d3.jpg;Two boys hold their feet in their hands while balancing on one foot .
2230067846_74046b89d3.jpg;Two boys in running clothes stretching .
2230067846_74046b89d3.jpg;Two boys standing holding the ankle of one crossed leg .
2230067846_74046b89d3.jpg;two young man holding one leg in their hand
2238166082_140f8b01b8.jpg;A child in purple winter gear is on a red sled .
2238166082_140f8b01b8.jpg;A child is sledding on a red sled
2238166082_140f8b01b8.jpg;A girl in a purple coat on a red sled coasting down a snowy hill .
2238166082_140f8b01b8.jpg;A young girl is sliding down a snow slope in a red sled .
2238166082_140f8b01b8.jpg;Girl wearing purple jacket rides a red snow sled .
2249141510_f534708374.jpg;A boy in red is jumping in a playground sand pit .
2249141510_f534708374.jpg;A boy in red jumping into a sandbox .
2249141510_f534708374.jpg;A boy in red jumps backward onto the sand at a playground .
2249141510_f534708374.jpg;A young boy in red leaping into sand at a playground .
2249141510_f534708374.jpg;a young boy wearing a bright red outfit jumping into the sand at a playground .
2251447809_2de73afcdf.jpg;A man dressed in black walks on an icy sidewalk
2251447809_2de73afcdf.jpg;a man walks on the icy sidewalk .
2251447809_2de73afcdf.jpg;A quiet sidewalk in a town with a view of a traffic intersection .
2251447809_2de73afcdf.jpg;Man walking toward his car on an icy sidewalk in the city .
2251447809_2de73afcdf.jpg;There is a man dressed in black walking on a sidewalk with melted snow .
2251747182_6b67a3ab8b.jpg;A boy playing basketball in a gym
2251747182_6b67a3ab8b.jpg;A young boy holding a basketball about to shoot .
2251747182_6b67a3ab8b.jpg;A young boy , playing basketball , is getting ready to take a shot .
2251747182_6b67a3ab8b.jpg;The boy in the white jersey is dribbling the orange Wizards basketball .
2251747182_6b67a3ab8b.jpg;The little boy in the red shorts is going to shoot a basket .
2254913901_569f568926.jpg;A Louis Vuitton store window at night .
2254913901_569f568926.jpg;A woman looks at clothes in a Louis Vuitton store window .
2254913901_569f568926.jpg;A woman widow shops outside of a Louis Vuitton store .
2254913901_569f568926.jpg;The woman in black is looking at outfits in a clothing store window .
2254913901_569f568926.jpg;Woman on the street window shops in front of the store , Louis Vuitton .
2271468944_3264d29208.jpg;A boy at the beach dumps a bucket of water on another boy 's head .
2271468944_3264d29208.jpg;a boy pours water on another boy .
2271468944_3264d29208.jpg;A little boy pours water from a bucket onto another little boy 's head .
2271468944_3264d29208.jpg;A small boys dumps water on a baby .
2271468944_3264d29208.jpg;The boy pours water on the baby .
2273799395_5072a5736d.jpg;A group of people hike in skis .
2273799395_5072a5736d.jpg;A group of skiers head up an incline in the snow .
2273799395_5072a5736d.jpg;A lady in red gloves on ski 's has four people behind her .
2273799395_5072a5736d.jpg;People are cross-country skiing in a single file line .
2273799395_5072a5736d.jpg;Quite a few hikers walk through the snow with their gear .
2274602044_b3d55df235.jpg;A man is sitting on a green bench located on a grassy hill while playing with a black dog .
2274602044_b3d55df235.jpg;a man on a bench feeds a dog .
2274602044_b3d55df235.jpg;A man on a bench pets a dog .
2274602044_b3d55df235.jpg;Man wearing a grey jacket sitting on a green bench petting a black dog wearing a red collar .
2274602044_b3d55df235.jpg;Old man sitting on the park bench with a black dog .
2276120079_4f235470bc.jpg;A boy runs as others play on a home-made slip and slide .
2276120079_4f235470bc.jpg;Children in swimming clothes in a field .
2276120079_4f235470bc.jpg;Little kids are playing outside with a water hose and are sliding down a water slide .
2276120079_4f235470bc.jpg;Several children are playing outside with a wet tarp on the ground .
2276120079_4f235470bc.jpg;Several children playing on a homemade water slide .
2278776373_fe499a93be.jpg;A boy walks near buildings .
2278776373_fe499a93be.jpg;A man in a blue and purple striped shirt and hat is walking past a brick building .
2278776373_fe499a93be.jpg;A man walking down a street by a garage .
2278776373_fe499a93be.jpg;A person walking past a brick shed .
2278776373_fe499a93be.jpg;A young man in a white beanie is walking down the road and passing by a garage .
2281054343_95d6d3b882.jpg;A man wearing a black hat is walking through a busy city street .
2281054343_95d6d3b882.jpg;A silhouette of a man in a hat on a busy city street .
2281054343_95d6d3b882.jpg;Person with black hat and black coat near buildings with signs .
2281054343_95d6d3b882.jpg;Three people in a crowded city area .
2281054343_95d6d3b882.jpg;Thre is a shot of man with his back turned in a city .
2282522980_45cfa8e0cf.jpg;The dog with the green collar and ball is running behind the dog with the red collar
2282522980_45cfa8e0cf.jpg;Two dogs enjoy playing in the cold of the snow .
2282522980_45cfa8e0cf.jpg;Two dogs play in the snow .
2282522980_45cfa8e0cf.jpg;Two dogs play in the snow together .
2282522980_45cfa8e0cf.jpg;Two dogs run through the snow .
2286239223_d84ffc4e4a.jpg;A man and a woman on a bench .
2286239223_d84ffc4e4a.jpg;A man and a woman sit on a bench outdoors .
2286239223_d84ffc4e4a.jpg;A man and woman sit on a park bench .
2286239223_d84ffc4e4a.jpg;A man sits on a bench with his arm around a lady .
2286239223_d84ffc4e4a.jpg;The two people sit on the bench while the man in the tan jacket smokes .
2300229745_af7a20c959.jpg;A brown and white dog playing on grass .
2300229745_af7a20c959.jpg;A brown and white dog runs through a grassy area .
2300229745_af7a20c959.jpg;A dog is playing on the green grass
2300229745_af7a20c959.jpg;A dog with floppy ears runs on the grass , a fence behind it .
2300229745_af7a20c959.jpg;A white dog is running with an orange fence behind him .
2301525531_edde12d673.jpg;A black and white dog is jumping in the snow at a park .
2301525531_edde12d673.jpg;A black and white dog running in a snowy park .
2301525531_edde12d673.jpg;A black and white dog runs over snow by a tree and bench .
2301525531_edde12d673.jpg;A small white and black dog jumping in the snow
2301525531_edde12d673.jpg;Black and white dog running in the snow .
2308978137_bfe776d541.jpg;A crowd of boys riding a vehicle .
2308978137_bfe776d541.jpg;A large group of people wearing similar clothing riding a single vehicle .
2308978137_bfe776d541.jpg;almost 2 dozen people are riding on the outside of a cart down a road
2308978137_bfe776d541.jpg;A vehicle crowded with people .
2308978137_bfe776d541.jpg;Many young men with backpacks are clinging to and riding on a vehicle .
2314722788_6262c3aa40.jpg;A black and brown dog are starring at each other .
2314722788_6262c3aa40.jpg;A dark brown dog and a light brown dog in a field stare at each other .
2314722788_6262c3aa40.jpg;Two dogs are facing each other in a grassy field .
2314722788_6262c3aa40.jpg;Two dogs are looking at each other .
2314722788_6262c3aa40.jpg;Two dogs confront each other in the middle of a field
2322327298_7948338390.jpg;A blond lab runs in the snow .
2322327298_7948338390.jpg;a dog runs through the snow .
2322327298_7948338390.jpg;A golden dog is running through the snow .
2322327298_7948338390.jpg;A tan dog walks across the snow .
2322327298_7948338390.jpg;Brown dog runs in snow .
2326879311_555ebef188.jpg;A man in a red shirt is curled up on pavement outdoors .
2326879311_555ebef188.jpg;A man in a red sleeveless shirt curled up in front of a door .
2326879311_555ebef188.jpg;A man in red lays on the sidewalk next to a red brick building .
2326879311_555ebef188.jpg;a man sleeping on the street
2326879311_555ebef188.jpg;A ragged man sleeping behind a building .
2327088022_478dbd2c17.jpg;A man climbing an icy glacier with the assistance of a pick .
2327088022_478dbd2c17.jpg;A man donning an orange helmet is climbing up a white glacier .
2327088022_478dbd2c17.jpg;A man is chiseling into ice .
2327088022_478dbd2c17.jpg;A mountain climber wearing an orange helmet swings his Axe .
2327088022_478dbd2c17.jpg;An ice climber wearing an orange helmet is hacking the ice with his ice pick .
2331510788_986809bbb4.jpg;A brown dog is up to its knees in snow .
2331510788_986809bbb4.jpg;A brown dog plays in the snow .
2331510788_986809bbb4.jpg;A dog plays in the snow .
2331510788_986809bbb4.jpg;A grey dog with a bobbed tail digs in snow .
2331510788_986809bbb4.jpg;A large gray dog is playing in the deep snow .
233270519_d60d4518fa.jpg;A man in swim trunks hits a ball with a paddle , while on the beach .
233270519_d60d4518fa.jpg;A man is batting a ball on the beach beside the ocean .
233270519_d60d4518fa.jpg;a muscular man in swim trunks plays paddle ball on the beach
233270519_d60d4518fa.jpg;Man in a bathing suit holding a paddle on the beach
233270519_d60d4518fa.jpg;The man is standing on the shore hitting a ball with a paddle .
2335634931_7e9e8c2959.jpg;A dog attacking a guy .
2335634931_7e9e8c2959.jpg;A dog biting a man who is falling to the ground .
2335634931_7e9e8c2959.jpg;A dog is jumping up at a large man who is wearing jeans and a blue and yellow jacket .
2335634931_7e9e8c2959.jpg;A man is being attacked by a German Shepherd .
2335634931_7e9e8c2959.jpg;Dog jumping onto a man in a yellow jacket .
2337809114_899ba61330.jpg;A boy and girl are placing a red blindfold over a woman 's eyes .
2337809114_899ba61330.jpg;A girl is blindfolded by a young boy and girl .
2337809114_899ba61330.jpg;A person being blindfolded by a girl and a boy .
2337809114_899ba61330.jpg;Three kids play , one is blindfolded .
2337809114_899ba61330.jpg;Two young children are playing with a teenage girl who is blindfolded .
2353102255_67d9d2e40a.jpg;A large dog stands over a smaller dog who has its mouth open .
2353102255_67d9d2e40a.jpg;A small black and brown dog growls at a larger black and brown dog .
2353102255_67d9d2e40a.jpg;Two black and brown dogs looking at each other .
2353102255_67d9d2e40a.jpg;Two black dogs play on carpet .
2353102255_67d9d2e40a.jpg;Two rottweiler dogs indoors , the smaller one barking at the larger .
2355819665_39021ff642.jpg;A boy on a bike rides around the neighborhood .
2355819665_39021ff642.jpg;A child is riding a green bike and wearing an orange shirt and red helmet .
2355819665_39021ff642.jpg;A child rides a bicycle in a sunny neighborhood .
2355819665_39021ff642.jpg;Boy wearing safety gear rides green bike through suburban streets .
2355819665_39021ff642.jpg;The kid rides his green and black bike down the street .
2369452202_8b0e8e25ca.jpg;A crowd of people is standing around a red , white and blue hot air balloon as it is readied to launch into the blue sky .
2369452202_8b0e8e25ca.jpg;A crowd of people watch as a Remax hot air balloon gets ready to take off .
2369452202_8b0e8e25ca.jpg;A hot air balloon just off the ground surrounded by people .
2369452202_8b0e8e25ca.jpg;A red hot air balloon lands in a field among a crowd .
2369452202_8b0e8e25ca.jpg;people next to a red , white and blue hot air balloon that is on the grass
2372572028_53b76104a9.jpg;A boy climbs into his toy car .
2372572028_53b76104a9.jpg;A child climbs into a go-kart .
2372572028_53b76104a9.jpg;A little boy in a blue coat is climbing into a red play truck .
2372572028_53b76104a9.jpg;a small boy in a blue jacket climbs into a power wheels vehicle
2372572028_53b76104a9.jpg;A small child wearing a blue coat climbing into a red toy car .
2379150102_157d718d1d.jpg;A dog pees on the side of a fountain , another dog sniffs the wall , and one is being walked .
2379150102_157d718d1d.jpg;Several dogs are walking around on a brick street .
2379150102_157d718d1d.jpg;Three dogs are on a cobblestone road .
2379150102_157d718d1d.jpg;Three dogs are together outdoors checking out a fountain .
2379150102_157d718d1d.jpg;three dogs walk near the fountain .
2385871317_44cde2f354.jpg;A brown-haired girl wearing a yellow and pink shirt , and carrying a blue backpack is walking next to a blue wall .
2385871317_44cde2f354.jpg;A girl beside a blue tarp wall wearing a backpack and a purse .
2385871317_44cde2f354.jpg;a girl on her way to class lined by a blue construction wall .
2385871317_44cde2f354.jpg;A girl wearing a blue backpack is walking beside a blue plastic fence .
2385871317_44cde2f354.jpg;A young girl wearing a yellow shirt with a blue backpack is walking next to a fence covered with a blue plastic cover .
